timestamp_s,hiker_id,trail,true_x_wu,true_y_wu,terrain_z_wu,altitude_m,gps_lat,gps_lon,gps_error_m,dop,drift_ms,hw_delay_ms,weather
1780230046.601,hiker,ridge_route,-39.16,-23.55,21.03,1523.6,-6.8988901,107.5982543,0.6,1.00,+7.4,196,clear
1780230047.101,hiker,ridge_route,-38.91,-23.21,21.31,1531.6,-6.8987778,107.5983262,1.2,1.00,+7.4,139,clear
1780230047.601,hiker,ridge_route,-38.65,-22.87,21.58,1539.3,-6.8986736,107.5984133,0.6,1.00,+7.5,176,clear
1780230048.101,hiker,ridge_route,-38.40,-22.53,21.84,1546.8,-6.8985763,107.5985144,2.1,1.00,+7.5,163,clear
1780230048.601,hiker,ridge_route,-38.14,-22.19,22.09,1554.1,-6.8984806,107.5985653,3.0,1.00,+7.5,162,clear
1780230049.101,hiker,ridge_route,-37.89,-21.85,22.33,1561.0,-6.8983650,107.5986444,2.4,1.00,+7.6,188,clear
1780230049.601,hiker,ridge_route,-37.63,-21.51,22.57,1567.7,-6.8982549,107.5987448,1.3,1.00,+7.6,164,clear
1780230050.101,hiker,ridge_route,-37.38,-21.17,22.79,1574.1,-6.8981222,107.5988411,2.7,1.00,+7.6,130,clear
1780230050.601,hiker,ridge_route,-37.12,-20.83,23.00,1580.2,-6.8980292,107.5989114,0.9,1.00,+7.7,170,clear
1780230051.101,hiker,ridge_route,-36.87,-20.49,23.21,1586.1,-6.8979225,107.5989956,1.3,1.00,+7.7,181,clear
1780230051.601,hiker,ridge_route,-36.61,-20.15,23.40,1591.6,-6.8978308,107.5990725,1.9,1.00,+7.7,157,clear
1780230052.102,hiker,ridge_route,-36.36,-19.81,23.59,1596.9,-6.8976992,107.5991508,1.3,1.00,+7.8,157,clear
1780230052.601,hiker,ridge_route,-36.10,-19.47,23.76,1601.9,-6.8975839,107.5992328,2.2,1.00,+7.8,158,clear
1780230053.101,hiker,ridge_route,-35.85,-19.13,23.92,1606.6,-6.8974859,107.5993025,1.2,1.00,+7.8,113,clear
1780230053.601,hiker,ridge_route,-35.59,-18.79,24.08,1611.0,-6.8973759,107.5993890,1.4,1.00,+7.9,200,clear
1780230054.101,hiker,ridge_route,-35.34,-18.45,24.22,1615.1,-6.8972730,107.5994497,2.2,1.00,+7.9,200,clear
1780230054.601,hiker,ridge_route,-35.08,-18.11,24.35,1618.9,-6.8971690,107.5995270,2.5,1.00,+7.9,138,clear
1780230055.101,hiker,ridge_route,-34.74,-17.88,24.41,1620.5,-6.8971033,107.5996311,2.9,1.00,+8.0,164,clear
1780230055.601,hiker,ridge_route,-34.36,-17.70,24.42,1620.8,-6.8970176,107.5998106,4.6,1.00,+8.0,161,clear
1780230056.101,hiker,ridge_route,-33.97,-17.52,24.43,1621.0,-6.8969566,107.5998977,3.5,1.00,+8.0,147,clear
1780230056.601,hiker,ridge_route,-33.59,-17.34,24.43,1621.0,-6.8969330,107.6000068,1.7,1.00,+8.1,153,clear
1780230057.102,hiker,ridge_route,-33.20,-17.16,24.42,1620.8,-6.8968797,107.6001468,0.7,1.00,+8.1,152,clear
1780230057.601,hiker,ridge_route,-32.82,-16.97,24.41,1620.5,-6.8968024,107.6002864,2.8,1.00,+8.1,149,clear
1780230058.101,hiker,ridge_route,-32.44,-16.79,24.39,1620.0,-6.8967901,107.6003653,4.2,1.00,+8.2,201,clear
1780230058.601,hiker,ridge_route,-32.05,-16.61,24.37,1619.4,-6.8966974,107.6005018,1.1,1.00,+8.2,133,clear
1780230059.101,hiker,ridge_route,-31.67,-16.43,24.34,1618.6,-6.8966499,107.6006048,3.0,1.00,+8.2,64,clear
1780230059.601,hiker,ridge_route,-31.28,-16.25,24.31,1617.6,-6.8965999,107.6007744,2.6,1.00,+8.3,96,clear
1780230060.101,hiker,ridge_route,-30.90,-16.07,24.27,1616.5,-6.8965245,107.6008793,1.0,1.00,+8.3,167,clear
1780230060.601,hiker,ridge_route,-30.51,-15.89,24.23,1615.3,-6.8965003,107.6010029,2.9,1.00,+8.3,159,clear
1780230061.101,hiker,ridge_route,-30.13,-15.71,24.18,1614.0,-6.8964200,107.6011199,0.2,1.00,+8.4,183,clear
1780230061.601,hiker,ridge_route,-29.74,-15.53,24.13,1612.5,-6.8963895,107.6012387,3.1,1.00,+8.4,196,clear
1780230062.101,hiker,ridge_route,-29.36,-15.35,24.07,1610.9,-6.8963015,107.6013901,3.1,1.00,+8.4,112,clear
1780230062.602,hiker,ridge_route,-28.97,-15.16,24.02,1609.2,-6.8962644,107.6014835,1.9,1.00,+8.5,129,clear
1780230063.101,hiker,ridge_route,-28.59,-14.98,23.95,1607.4,-6.8961621,107.6016043,3.2,1.00,+8.5,138,clear
1780230063.601,hiker,ridge_route,-28.20,-14.80,23.89,1605.6,-6.8961009,107.6017477,4.3,1.00,+8.5,81,clear
1780230064.101,hiker,ridge_route,-27.82,-14.62,23.82,1603.6,-6.8960748,107.6018842,3.9,1.00,+8.6,94,clear
1780230064.602,hiker,ridge_route,-27.44,-14.44,23.75,1601.6,-6.8960315,107.6019871,2.2,1.00,+8.6,98,clear
1780230065.101,hiker,ridge_route,-27.05,-14.26,23.67,1599.5,-6.8959811,107.6020922,2.0,1.00,+8.6,128,clear
1780230065.602,hiker,ridge_route,-26.67,-14.08,23.60,1597.3,-6.8959230,107.6022004,2.5,1.00,+8.7,82,clear
1780230066.101,hiker,ridge_route,-26.28,-13.90,23.52,1595.1,-6.8958827,107.6023223,4.0,1.00,+8.7,88,clear
1780230066.602,hiker,ridge_route,-25.90,-13.72,23.44,1592.8,-6.8957993,107.6024583,0.8,1.00,+8.7,202,clear
1780230067.101,hiker,ridge_route,-25.51,-13.54,23.36,1590.5,-6.8957058,107.6025988,3.9,1.00,+8.8,186,clear
1780230067.603,hiker,ridge_route,-25.13,-13.35,23.28,1588.1,-6.8956921,107.6026912,1.9,1.00,+8.8,214,clear
1780230068.101,hiker,ridge_route,-24.74,-13.17,23.20,1585.7,-6.8956245,107.6028238,0.3,1.00,+8.8,183,clear
1780230068.602,hiker,ridge_route,-24.36,-12.99,23.11,1583.3,-6.8955475,107.6029346,2.3,1.00,+8.9,118,clear
1780230069.101,hiker,ridge_route,-23.98,-12.81,23.03,1580.9,-6.8955212,107.6030829,2.3,1.00,+8.9,118,clear
1780230069.602,hiker,ridge_route,-23.59,-12.63,22.94,1578.5,-6.8954293,107.6031902,2.4,1.00,+8.9,140,clear
1780230070.101,hiker,ridge_route,-23.21,-12.45,22.86,1576.1,-6.8953560,107.6033155,4.3,1.00,+9.0,193,clear
1780230070.602,hiker,ridge_route,-22.82,-12.27,22.78,1573.7,-6.8953308,107.6034227,1.3,1.00,+9.0,146,clear
1780230071.101,hiker,ridge_route,-22.44,-12.09,22.70,1571.3,-6.8952946,107.6035676,2.1,1.00,+9.0,126,clear
1780230071.602,hiker,ridge_route,-22.05,-11.91,22.61,1569.0,-6.8952276,107.6036950,2.1,1.00,+9.1,73,clear
1780230072.102,hiker,ridge_route,-21.67,-11.73,22.53,1566.7,-6.8951498,107.6037834,2.5,1.00,+9.1,85,clear
1780230072.603,hiker,ridge_route,-21.28,-11.54,22.45,1564.4,-6.8950934,107.6039473,3.5,1.00,+9.1,147,clear
1780230073.101,hiker,ridge_route,-20.90,-11.36,22.38,1562.2,-6.8950351,107.6040227,2.9,1.00,+9.2,140,clear
1780230073.603,hiker,ridge_route,-20.51,-11.18,22.30,1560.0,-6.8949621,107.6041434,4.4,1.00,+9.2,81,clear
1780230074.101,hiker,ridge_route,-20.13,-11.00,22.23,1557.9,-6.8949334,107.6043097,2.8,1.00,+9.2,148,clear
1780230074.602,hiker,ridge_route,-19.74,-10.82,22.16,1555.9,-6.8948525,107.6044249,3.8,1.00,+9.2,124,clear
1780230075.102,hiker,ridge_route,-19.36,-10.64,22.09,1553.9,-6.8948404,107.6045139,2.3,1.00,+9.3,110,clear
1780230075.602,hiker,ridge_route,-18.97,-10.46,22.02,1552.0,-6.8947627,107.6046669,1.9,1.00,+9.3,187,clear
1780230076.101,hiker,ridge_route,-18.59,-10.28,21.96,1550.2,-6.8946854,107.6047774,3.0,1.00,+9.3,106,clear
1780230076.603,hiker,ridge_route,-18.21,-10.10,21.90,1548.5,-6.8946596,107.6048871,1.0,1.00,+9.4,163,clear
1780230077.102,hiker,ridge_route,-17.81,-9.94,21.83,1546.6,-6.8946076,107.6050084,1.2,1.00,+9.4,98,clear
1780230077.603,hiker,ridge_route,-17.40,-9.82,21.76,1544.5,-6.8945853,107.6051175,3.9,1.00,+9.4,86,clear
1780230078.101,hiker,ridge_route,-17.00,-9.70,21.69,1542.5,-6.8945376,107.6052848,1.3,1.00,+9.5,175,clear
1780230078.603,hiker,ridge_route,-16.59,-9.58,21.62,1540.5,-6.8944748,107.6053951,2.2,1.00,+9.5,122,clear
1780230079.101,hiker,ridge_route,-16.18,-9.46,21.56,1538.7,-6.8944803,107.6055511,3.6,1.00,+9.5,179,clear
1780230079.602,hiker,ridge_route,-15.78,-9.33,21.50,1537.0,-6.8943993,107.6056744,2.1,1.00,+9.6,98,clear
1780230080.101,hiker,ridge_route,-15.37,-9.21,21.44,1535.3,-6.8943824,107.6057712,2.4,1.00,+9.6,134,clear
1780230080.602,hiker,ridge_route,-14.96,-9.09,21.39,1533.8,-6.8943390,107.6059107,1.2,1.00,+9.6,176,clear
1780230081.101,hiker,ridge_route,-14.56,-8.97,21.34,1532.5,-6.8943141,107.6060483,1.7,1.00,+9.7,147,clear
1780230081.601,hiker,ridge_route,-14.15,-8.84,21.30,1531.2,-6.8942603,107.6061799,0.1,1.00,+9.7,96,clear
1780230082.101,hiker,ridge_route,-13.74,-8.72,21.26,1530.1,-6.8942165,107.6063321,2.7,1.00,+9.7,88,clear
1780230082.601,hiker,ridge_route,-13.33,-8.60,21.22,1529.0,-6.8941890,107.6064327,0.7,1.00,+9.8,189,clear
1780230083.101,hiker,ridge_route,-12.93,-8.48,21.19,1528.1,-6.8941164,107.6065943,4.5,1.00,+9.8,120,clear
1780230083.601,hiker,ridge_route,-12.52,-8.36,21.16,1527.4,-6.8940633,107.6066967,4.9,1.00,+9.8,107,clear
1780230084.101,hiker,ridge_route,-12.11,-8.23,21.14,1526.7,-6.8940877,107.6068160,2.3,1.00,+9.9,195,clear
1780230084.601,hiker,ridge_route,-11.71,-8.11,21.12,1526.2,-6.8940231,107.6069667,1.8,1.00,+9.9,105,clear
1780230085.101,hiker,ridge_route,-11.30,-7.99,21.11,1525.8,-6.8939641,107.6071026,3.9,1.00,+9.9,127,clear
1780230085.602,hiker,ridge_route,-10.89,-7.87,21.10,1525.5,-6.8939643,107.6071995,1.7,1.00,+10.0,200,clear
1780230086.101,hiker,ridge_route,-10.48,-7.75,21.09,1525.4,-6.8939082,107.6073387,0.8,1.00,+10.0,158,clear
1780230086.601,hiker,ridge_route,-10.08,-7.62,21.09,1525.4,-6.8938572,107.6074667,2.2,1.00,+10.0,69,clear
1780230087.103,hiker,ridge_route,-9.67,-7.50,21.10,1525.5,-6.8938684,107.6075970,3.3,1.00,+10.1,84,clear
1780230087.601,hiker,ridge_route,-9.26,-7.38,21.11,1525.8,-6.8938201,107.6077122,2.7,1.00,+10.1,188,clear
1780230088.101,hiker,ridge_route,-8.86,-7.26,21.12,1526.2,-6.8937427,107.6078591,2.2,1.00,+10.1,170,clear
1780230088.601,hiker,ridge_route,-8.45,-7.13,21.14,1526.7,-6.8936905,107.6079741,3.8,1.00,+10.2,98,clear
1780230089.101,hiker,ridge_route,-8.04,-7.01,21.16,1527.3,-6.8936894,107.6080931,2.3,1.00,+10.2,164,clear
1780230089.601,hiker,ridge_route,-7.64,-6.89,21.19,1528.1,-6.8936434,107.6082707,3.2,1.00,+10.2,152,clear
1780230090.101,hiker,ridge_route,-7.23,-6.77,21.22,1528.9,-6.8936133,107.6083353,4.0,1.00,+10.3,110,clear
1780230090.601,hiker,ridge_route,-6.82,-6.65,21.25,1529.9,-6.8935579,107.6084837,2.2,1.00,+10.3,152,clear
1780230091.101,hiker,ridge_route,-6.41,-6.52,21.29,1531.1,-6.8935516,107.6086140,2.8,1.00,+10.3,127,clear
1780230091.601,hiker,ridge_route,-6.01,-6.40,21.33,1532.3,-6.8934741,107.6087438,2.6,1.00,+10.4,183,clear
1780230092.101,hiker,ridge_route,-5.60,-6.28,21.38,1533.6,-6.8934094,107.6089142,5.9,1.00,+10.4,150,clear
1780230092.601,hiker,ridge_route,-5.19,-6.16,21.43,1535.1,-6.8934127,107.6090097,0.7,1.00,+10.4,105,clear
1780230093.101,hiker,ridge_route,-4.79,-6.04,21.49,1536.7,-6.8933671,107.6091572,1.8,1.00,+10.5,176,clear
1780230093.601,hiker,ridge_route,-4.38,-5.91,21.55,1538.3,-6.8933352,107.6092744,0.5,1.00,+10.5,79,clear
1780230094.101,hiker,ridge_route,-3.97,-5.79,21.61,1540.1,-6.8933352,107.6093915,4.0,1.00,+10.5,112,clear
1780230094.601,hiker,ridge_route,-3.56,-5.67,21.67,1542.0,-6.8932833,107.6095139,3.0,1.00,+10.6,147,clear
1780230095.102,hiker,ridge_route,-3.16,-5.55,21.74,1544.0,-6.8932396,107.6096785,2.7,1.00,+10.6,144,clear
1780230095.601,hiker,ridge_route,-2.75,-5.43,21.81,1546.1,-6.8931718,107.6097652,3.0,1.00,+10.6,105,clear
1780230096.101,hiker,ridge_route,-2.34,-5.30,21.89,1548.2,-6.8931511,107.6099492,3.5,1.00,+10.7,147,clear
1780230096.601,hiker,ridge_route,-1.94,-5.18,21.97,1550.5,-6.8930729,107.6100722,4.9,1.00,+10.7,110,clear
1780230097.101,hiker,ridge_route,-1.53,-5.06,22.05,1552.8,-6.8930433,107.6101855,3.2,1.00,+10.7,129,clear
1780230097.601,hiker,ridge_route,-1.12,-4.94,22.13,1555.2,-6.8930098,107.6103066,2.5,1.00,+10.8,191,clear
1780230098.101,hiker,ridge_route,-0.71,-4.81,22.22,1557.7,-6.8930197,107.6104226,3.2,1.00,+10.8,138,clear
1780230098.601,hiker,ridge_route,-0.31,-4.69,22.31,1560.2,-6.8929614,107.6105707,1.1,1.00,+10.8,199,clear
1780230099.102,hiker,ridge_route,0.10,-4.57,22.40,1562.9,-6.8929402,107.6107036,2.9,1.00,+10.9,101,clear
1780230099.601,hiker,ridge_route,0.51,-4.45,22.49,1565.5,-6.8928952,107.6108042,2.6,1.00,+10.9,170,clear
1780230100.102,hiker,ridge_route,0.91,-4.33,22.59,1568.3,-6.8928346,107.6109767,3.1,1.00,+10.9,199,clear
1780230100.601,hiker,ridge_route,1.32,-4.20,22.69,1571.1,-6.8928322,107.6110838,3.4,1.00,+11.0,147,clear
1780230101.103,hiker,ridge_route,1.73,-4.08,22.78,1573.9,-6.8927779,107.6112133,1.8,1.00,+11.0,80,clear
1780230101.602,hiker,ridge_route,2.12,-3.92,22.91,1577.4,-6.8927143,107.6113094,2.4,1.00,+11.0,120,clear
1780230102.102,hiker,ridge_route,2.47,-3.69,23.08,1582.4,-6.8926527,107.6114448,1.3,1.00,+11.1,91,clear
1780230102.601,hiker,ridge_route,2.83,-3.46,23.25,1587.4,-6.8926097,107.6115566,4.7,1.00,+11.1,91,clear
1780230103.101,hiker,ridge_route,3.19,-3.23,23.43,1592.4,-6.8924923,107.6116767,0.9,1.00,+11.1,125,clear
1780230103.602,hiker,ridge_route,3.54,-3.00,23.61,1597.6,-6.8924418,107.6117719,2.5,1.00,+11.2,188,clear
1780230104.101,hiker,ridge_route,3.90,-2.77,23.79,1602.8,-6.8923411,107.6118773,2.2,1.00,+11.2,86,clear
1780230104.601,hiker,ridge_route,4.26,-2.53,23.98,1608.2,-6.8922766,107.6120073,0.1,1.00,+11.2,166,clear
1780230105.102,hiker,ridge_route,4.61,-2.30,24.16,1613.5,-6.8922248,107.6121325,2.7,1.00,+11.2,102,clear
1780230105.601,hiker,ridge_route,4.97,-2.07,24.35,1619.0,-6.8921700,107.6122476,4.6,1.00,+11.3,119,clear
1780230106.101,hiker,ridge_route,5.33,-1.84,24.55,1624.5,-6.8921091,107.6123533,5.7,1.00,+11.3,111,clear
1780230106.601,hiker,ridge_route,5.68,-1.61,24.74,1630.0,-6.8920199,107.6124157,6.2,1.00,+11.3,175,clear
1780230107.102,hiker,ridge_route,6.04,-1.38,24.93,1635.6,-6.8919264,107.6125726,1.6,1.00,+11.4,99,clear
1780230107.601,hiker,ridge_route,6.39,-1.14,25.13,1641.2,-6.8918504,107.6126503,4.0,1.00,+11.4,184,clear
1780230108.101,hiker,ridge_route,6.75,-0.91,25.33,1646.9,-6.8917602,107.6128000,0.8,1.00,+11.4,82,clear
1780230108.601,hiker,ridge_route,7.11,-0.68,25.53,1652.6,-6.8917109,107.6128888,3.1,1.00,+11.5,98,clear
1780230109.101,hiker,ridge_route,7.46,-0.45,25.73,1658.4,-6.8916339,107.6130360,2.0,1.00,+11.5,178,clear
1780230109.601,hiker,ridge_route,7.82,-0.22,25.93,1664.1,-6.8915544,107.6131952,6.5,1.00,+11.5,82,clear
1780230110.102,hiker,ridge_route,8.18,0.01,26.13,1669.9,-6.8914733,107.6132842,3.9,1.00,+11.6,77,clear
1780230110.601,hiker,ridge_route,8.53,0.25,26.33,1675.7,-6.8913889,107.6133436,2.6,1.00,+11.6,150,clear
1780230111.101,hiker,ridge_route,8.89,0.48,26.53,1681.5,-6.8913455,107.6134900,2.4,1.00,+11.6,102,clear
1780230111.601,hiker,ridge_route,9.24,0.71,26.74,1687.3,-6.8912276,107.6135807,3.4,1.00,+11.7,164,clear
1780230112.101,hiker,ridge_route,9.60,0.94,26.94,1693.2,-6.8911761,107.6137513,5.7,1.00,+11.7,178,clear
1780230112.601,hiker,ridge_route,9.96,1.17,27.14,1699.0,-6.8911504,107.6138677,7.4,1.00,+11.7,190,clear
1780230113.101,hiker,ridge_route,10.31,1.40,27.35,1704.8,-6.8910561,107.6139360,2.2,1.01,+11.8,150,clear
1780230113.601,hiker,ridge_route,10.67,1.64,27.55,1710.6,-6.8909484,107.6140486,2.2,1.02,+11.8,124,clear
1780230114.101,hiker,ridge_route,11.03,1.87,27.75,1716.4,-6.8908895,107.6142102,6.4,1.03,+11.8,112,clear
1780230114.601,hiker,ridge_route,11.38,2.10,27.95,1722.2,-6.8908202,107.6142665,0.2,1.05,+11.9,197,clear
1780230115.101,hiker,ridge_route,11.74,2.33,28.15,1728.0,-6.8907193,107.6143949,3.7,1.06,+11.9,174,clear
1780230115.601,hiker,ridge_route,12.10,2.56,28.35,1733.8,-6.8906655,107.6144711,2.4,1.07,+11.9,188,clear
1780230116.101,hiker,ridge_route,12.45,2.79,28.55,1739.5,-6.8907179,107.6145336,15.1,1.08,+12.0,170,clear
1780230116.601,hiker,ridge_route,12.81,3.03,28.75,1745.2,-6.8905188,107.6146702,5.2,1.09,+12.0,131,clear
1780230117.101,hiker,ridge_route,13.16,3.26,28.95,1750.9,-6.8903945,107.6148009,7.5,1.10,+12.0,132,clear
1780230117.601,hiker,ridge_route,13.52,3.49,29.15,1756.5,-6.8903824,107.6149066,3.9,1.11,+12.1,125,clear
1780230118.102,hiker,ridge_route,13.88,3.72,29.34,1762.2,-6.8902932,107.6150635,2.1,1.12,+12.1,86,clear
1780230118.601,hiker,ridge_route,14.23,3.95,29.54,1767.7,-6.8902534,107.6151827,2.4,1.13,+12.1,168,clear
1780230119.101,hiker,ridge_route,14.59,4.18,29.73,1773.3,-6.8902255,107.6153011,7.1,1.14,+12.2,129,clear
1780230119.601,hiker,ridge_route,14.95,4.41,29.92,1778.8,-6.8901423,107.6154161,6.1,1.15,+12.2,90,clear
1780230120.101,hiker,ridge_route,15.30,4.65,30.11,1784.3,-6.8899814,107.6155268,4.8,1.16,+12.2,167,clear
1780230120.601,hiker,ridge_route,15.66,4.88,30.30,1789.7,-6.8899380,107.6156383,2.3,1.17,+12.3,157,clear
1780230121.102,hiker,ridge_route,16.02,5.11,30.49,1795.1,-6.8897898,107.6157425,9.4,1.18,+12.3,189,clear
1780230121.601,hiker,ridge_route,16.37,5.34,30.68,1800.4,-6.8897247,107.6158691,8.9,1.19,+12.3,104,clear
1780230122.101,hiker,ridge_route,16.73,5.57,30.86,1805.7,-6.8896808,107.6159825,5.9,1.20,+12.4,102,clear
1780230122.601,hiker,ridge_route,17.08,5.80,31.04,1810.9,-6.8896155,107.6161480,9.6,1.21,+12.4,160,clear
1780230123.101,hiker,ridge_route,17.44,6.04,31.22,1816.1,-6.8896074,107.6162095,4.0,1.21,+12.4,101,clear
1780230123.601,hiker,ridge_route,17.80,6.27,31.40,1821.2,-6.8895285,107.6163312,4.4,1.22,+12.5,181,clear
1780230124.101,hiker,ridge_route,18.15,6.50,31.58,1826.3,-6.8894270,107.6164530,5.0,1.23,+12.5,113,clear
1780230124.601,hiker,ridge_route,18.51,6.73,31.75,1831.4,-6.8892568,107.6165192,11.9,1.24,+12.5,119,clear
1780230125.101,hiker,ridge_route,18.87,6.96,31.93,1836.3,-6.8892548,107.6165620,9.0,1.25,+12.6,185,clear
1780230125.602,hiker,ridge_route,19.22,7.19,32.10,1841.3,-6.8893194,107.6168020,12.8,1.25,+12.6,172,clear
1780230126.101,hiker,ridge_route,19.58,7.43,32.27,1846.2,-6.8891437,107.6169078,5.2,1.26,+12.6,101,clear
1780230126.601,hiker,ridge_route,19.94,7.66,32.44,1851.0,-6.8891105,107.6170473,9.2,1.27,+12.7,161,clear
1780230127.101,hiker,ridge_route,20.29,7.89,32.61,1855.8,-6.8888882,107.6170042,15.4,1.27,+12.7,60,clear
1780230127.602,hiker,ridge_route,20.65,8.12,32.77,1860.5,-6.8890317,107.6171624,12.4,1.28,+12.7,158,clear
1780230128.101,hiker,ridge_route,21.00,8.35,32.93,1865.2,-6.8888682,107.6173648,6.1,1.29,+12.8,184,clear
1780230128.602,hiker,ridge_route,21.36,8.58,33.10,1869.8,-6.8885964,107.6174059,20.6,1.29,+12.8,110,clear
1780230129.101,hiker,ridge_route,21.72,8.82,33.25,1874.4,-6.8887270,107.6175593,3.2,1.29,+12.8,137,clear
1780230129.602,hiker,ridge_route,22.06,9.07,33.43,1879.5,-6.8886182,107.6175882,6.5,1.30,+12.9,200,clear
1780230130.101,hiker,ridge_route,22.34,9.38,33.69,1886.8,-6.8884582,107.6178131,11.8,1.30,+12.9,194,clear
1780230130.602,hiker,ridge_route,22.63,9.70,33.94,1894.1,-6.8883414,107.6178830,11.8,1.31,+12.9,98,clear
1780230131.101,hiker,ridge_route,22.91,10.02,34.19,1901.3,-6.8882875,107.6178859,5.8,1.32,+13.0,141,clear
1780230131.602,hiker,ridge_route,23.19,10.33,34.45,1908.6,-6.8882107,107.6179918,2.7,1.32,+13.0,113,clear
1780230132.101,hiker,ridge_route,23.48,10.65,34.70,1915.8,-6.8882036,107.6180411,9.9,1.32,+13.0,80,clear
1780230132.602,hiker,ridge_route,23.76,10.97,34.95,1923.1,-6.8881221,107.6181291,11.7,1.33,+13.1,181,clear
1780230133.101,hiker,ridge_route,24.04,11.28,35.20,1930.3,-6.8879572,107.6182723,2.7,1.33,+13.1,107,clear
1780230133.603,hiker,ridge_route,24.33,11.60,35.45,1937.5,-6.8878860,107.6182758,11.4,1.33,+13.1,201,clear
1780230134.102,hiker,ridge_route,24.61,11.92,35.70,1944.7,-6.8877301,107.6184254,3.1,1.33,+13.2,104,clear
1780230134.603,hiker,ridge_route,24.89,12.23,35.95,1951.9,-6.8876787,107.6185480,5.0,1.33,+13.2,211,clear
1780230135.102,hiker,ridge_route,25.18,12.55,36.20,1959.1,-6.8875446,107.6186928,6.7,1.33,+13.2,86,clear
1780230135.603,hiker,ridge_route,25.46,12.87,36.46,1966.3,-6.8874488,107.6186821,4.8,1.33,+13.2,87,clear
1780230136.101,hiker,ridge_route,25.74,13.18,36.70,1973.4,-6.8873556,107.6187275,9.7,1.32,+13.3,101,clear
1780230136.602,hiker,ridge_route,26.03,13.50,36.96,1980.6,-6.8872329,107.6188385,7.1,1.32,+13.3,117,clear
1780230137.102,hiker,ridge_route,26.31,13.82,37.20,1987.8,-6.8871774,107.6190923,12.0,1.31,+13.3,174,clear
1780230137.602,hiker,ridge_route,26.59,14.13,37.46,1995.0,-6.8870341,107.6189903,10.1,1.31,+13.4,148,clear
1780230138.101,hiker,ridge_route,26.88,14.45,37.70,2002.1,-6.8869401,107.6191362,3.9,1.30,+13.4,160,clear
1780230138.604,hiker,ridge_route,27.16,14.77,37.96,2009.3,-6.8869706,107.6193012,15.5,1.30,+13.4,126,clear
1780230139.102,hiker,ridge_route,27.44,15.08,38.20,2016.5,-6.8867702,107.6192530,11.4,1.29,+13.5,66,clear
1780230139.603,hiker,ridge_route,27.73,15.40,38.46,2023.7,-6.8866020,107.6195470,12.4,1.28,+13.5,101,clear
1780230140.102,hiker,ridge_route,28.01,15.72,38.71,2030.8,-6.8864957,107.6194993,5.9,1.28,+13.5,189,clear
1780230140.602,hiker,ridge_route,28.29,16.03,38.96,2038.0,-6.8864114,107.6196424,3.9,1.27,+13.6,173,clear
1780230141.101,hiker,ridge_route,28.58,16.35,39.21,2045.2,-6.8864178,107.6197439,9.5,1.26,+13.6,137,clear
1780230141.603,hiker,ridge_route,28.86,16.67,39.46,2052.4,-6.8861093,107.6198904,17.6,1.25,+13.6,190,clear
1780230142.101,hiker,ridge_route,29.14,16.98,39.71,2059.6,-6.8861201,107.6198680,3.3,1.24,+13.7,188,clear
1780230142.602,hiker,ridge_route,29.43,17.30,39.96,2066.9,-6.8860027,107.6200002,4.8,1.24,+13.7,81,clear
1780230143.101,hiker,ridge_route,29.71,17.62,40.21,2074.1,-6.8859653,107.6200215,5.9,1.23,+13.7,176,clear
1780230143.603,hiker,ridge_route,29.99,17.93,40.47,2081.4,-6.8859112,107.6201458,7.9,1.22,+13.8,174,clear
1780230144.101,hiker,ridge_route,30.28,18.25,40.72,2088.6,-6.8857450,107.6203114,7.0,1.21,+13.8,88,clear
1780230144.601,hiker,ridge_route,30.56,18.57,40.97,2095.9,-6.8856353,107.6202806,6.4,1.20,+13.8,142,clear
1780230145.106,hiker,ridge_route,30.84,18.88,41.23,2103.2,-6.8854979,107.6203634,8.7,1.19,+13.9,88,clear
1780230145.601,hiker,ridge_route,31.13,19.20,41.48,2110.5,-6.8854443,107.6204906,3.0,1.18,+13.9,118,clear
1780230146.101,hiker,ridge_route,31.41,19.52,41.73,2117.8,-6.8852613,107.6206201,9.3,1.17,+13.9,82,clear
1780230146.601,hiker,ridge_route,31.69,19.83,41.99,2125.1,-6.8851722,107.6207218,8.5,1.16,+14.0,175,clear
1780230147.101,hiker,ridge_route,31.98,20.15,42.25,2132.5,-6.8851151,107.6207769,3.5,1.15,+14.0,127,clear
1780230147.601,hiker,ridge_route,32.26,20.47,42.51,2139.9,-6.8849773,107.6209139,8.6,1.14,+14.0,54,clear
1780230148.101,hiker,ridge_route,32.54,20.78,42.76,2147.3,-6.8849258,107.6210878,13.6,1.13,+14.1,144,clear
1780230148.601,hiker,ridge_route,32.83,21.10,43.02,2154.8,-6.8848322,107.6210708,2.2,1.12,+14.1,126,clear
1780230149.101,hiker,ridge_route,33.11,21.42,43.28,2162.2,-6.8846741,107.6211185,8.6,1.11,+14.1,177,clear
1780230149.601,hiker,ridge_route,33.39,21.73,43.54,2169.7,-6.8847100,107.6211922,8.5,1.10,+14.2,136,clear
1780230150.101,hiker,ridge_route,33.68,22.05,43.81,2177.2,-6.8845704,107.6213364,2.9,1.08,+14.2,202,clear
1780230150.601,hiker,ridge_route,33.96,22.37,44.07,2184.8,-6.8844316,107.6213867,3.6,1.07,+14.2,106,clear
1780230151.101,hiker,ridge_route,34.24,22.68,44.33,2192.3,-6.8843690,107.6214741,4.1,1.06,+14.3,126,clear
